polygonid,elevation
13140,317
13140,328
13140,323
13140,323
13141,358
13141,348
13141,346
13141,359
13141,351
13142,335
13142,336
13142,337
13142,343
13142,338
13143,392
13143,384
13143,400
13143,393
13143,388
13144,362
13144,363
13144,378
13144,363
13144,380
13145,362
13145,355
13145,352
13145,352
13145,351
13146,412
13146,433
13146,434
13146,418
13146,438
13147,428
13147,409
13147,403
13147,405
13147,394
13148,372
13148,380
13148,378
13148,380
13148,396
13149,403
13149,413
13149,400
13149,407
13149,409
13150,437
13150,442
13150,458
13150,418
13150,453
13151,438
13151,419
13151,430
13151,424
13151,425
13152,471
13152,446
13152,486
13152,454
13152,505
13153,497
13153,576
13153,473
13153,475
13153,551
13154,534
13154,469
13154,506
13154,482
13154,515
13155,449
13155,445
13155,444
13155,452
13155,439
13156,367
13156,372
13156,360
13156,364
13156,364
13157,372
13157,376
13157,374
13157,375
13157,381
13158,363
13158,364
13158,367
13158,363
13158,360
13159,345
13159,383
13159,382
13159,356
13159,342
13160,372
