polygonid,elevation
7613,67
7613,63
7614,66
7614,65
7614,68
7614,62
7614,68
7615,69
7615,71
7615,69
7615,73
7615,70
7616,64
7616,68
7616,72
7616,66
7616,66
7617,76
7617,70
7617,75
7617,71
7617,68
7618,70
7618,71
7618,70
7618,65
7618,66
7619,68
7619,64
7619,66
7619,66
7619,62
7620,54
7620,57
7620,55
7620,54
7620,53
7621,65
7621,56
7621,66
7621,64
7621,56
7622,47
7622,44
7622,50
7622,47
7622,48
7623,37
7623,43
7623,37
7623,35
7623,36
7624,38
7624,44
7624,38
7624,34
7624,35
7625,28
7625,29
7625,21
7625,24
7625,22
7626,20
7626,28
7626,21
7626,19
7626,28
7627,17
7627,24
7627,20
7627,24
7627,23
7628,50
7628,56
7628,51
7628,66
7628,60
7629,67
7629,62
7629,65
7629,60
7629,64
7630,57
7630,55
7630,57
7630,46
7630,56
7631,45
7631,34
7631,47
7631,47
7631,47
7632,35
7632,35
7632,45
7632,38
7632,36
7633,71
7633,69
7633,72
