polygonid,elevation
16147,5
16148,35
16148,22
16148,72
16148,97
16148,32
16149,16
16149,12
16149,37
16149,16
16149,55
16150,30
16150,21
16150,24
16150,16
16150,23
16151,35
16151,35
16151,33
16151,39
16151,45
16152,27
16152,37
16152,33
16152,42
16152,42
16153,7
16153,5
16153,9
16153,8
16153,8
16154,13
16154,10
16154,16
16154,16
16154,13
16155,16
16155,14
16155,12
16155,13
16155,14
16156,19
16156,22
16156,20
16156,18
16156,17
16157,16
16157,16
16157,17
16157,14
16157,16
16158,12
16158,13
16158,12
16158,15
16158,10
16159,11
16159,12
16159,13
16159,9
16159,13
16160,11
16160,9
16160,9
16160,7
16160,13
16161,17
16161,19
16161,17
16161,13
16161,12
16162,16
16162,21
16162,15
16162,16
16162,13
16163,18
16163,20
16163,16
16163,18
16163,15
16164,13
16164,14
16164,15
16164,12
16164,13
16165,7
16165,10
16165,7
16165,9
16165,6
16166,3
16166,6
16166,4
16166,6
16166,2
16167,14
16167,12
16167,12
16167,19
