polygonid,elevation
14665,360
14665,188
14665,261
14665,481
14665,948
14666,168
14666,206
14666,175
14666,169
14666,163
14667,186
14667,199
14667,210
14667,191
14667,171
14668,207
14668,189
14668,184
14668,186
14668,186
14669,278
14669,204
14669,269
14669,223
14669,231
14670,280
14670,232
14670,193
14670,229
14670,323
14671,181
14671,194
14671,201
14671,192
14671,204
14672,181
14672,188
14672,188
14672,187
14672,182
14673,139
14673,145
14673,190
14673,189
14673,208
14674,165
14674,163
14674,157
14674,159
14674,157
14675,160
14675,165
14675,155
14675,168
14675,155
14676,214
14676,231
14676,190
14676,214
14676,248
14677,183
14677,165
14677,196
14677,183
14677,181
14678,430
14678,502
14678,220
14678,282
14678,361
14679,168
14679,168
14679,167
14679,168
14679,167
14680,195
14680,263
14680,238
14680,217
14680,231
14681,148
14681,142
14681,145
14681,148
14681,143
14682,150
14682,148
14682,139
14682,146
14682,141
14683,165
14683,150
14683,147
14683,149
14683,155
14684,177
14684,158
14684,159
14684,161
14684,161
