polygonid,elevation
12900,365
12900,363
12900,368
12900,368
12900,368
12901,359
12901,354
12901,353
12901,357
12901,355
12902,376
12902,371
12902,373
12902,367
12902,374
12903,358
12903,353
12903,362
12903,356
12903,361
12904,357
12904,359
12904,364
12904,367
12904,361
12905,374
12905,373
12905,373
12905,377
12905,372
12906,349
12906,344
12906,349
12906,351
12906,349
12907,349
12907,351
12907,348
12907,354
12907,349
12908,339
12908,344
12908,342
12908,344
12908,346
12909,338
12909,341
12909,341
12909,346
12909,344
12910,407
12910,403
12910,401
12910,396
12910,410
12911,384
12911,375
12911,377
12911,376
12911,374
12912,361
12912,373
12912,370
12912,357
12912,373
12913,355
12913,359
12913,360
12913,358
12913,357
12914,367
12914,367
12914,381
12914,366
12914,366
12915,385
12915,386
12915,385
12915,384
12915,383
12916,400
12916,407
12916,410
12916,398
12916,393
12917,407
12917,393
12917,404
12917,399
12917,407
12918,396
12918,395
12918,397
12918,401
12918,391
12919,403
12919,401
12919,401
12919,396
12919,396
