polygonid,elevation
6291,59
6291,63
6291,53
6292,47
6292,42
6292,47
6292,43
6292,47
6293,47
6293,49
6293,51
6293,49
6293,49
6294,51
6294,45
6294,46
6294,46
6294,47
6295,63
6295,64
6295,81
6295,74
6295,64
6296,67
6296,64
6296,63
6296,65
6296,60
6297,81
6297,79
6297,78
6297,77
6297,70
6298,73
6298,72
6298,73
6298,76
6298,73
6299,56
6299,53
6299,56
6299,57
6299,59
6300,54
6300,57
6300,50
6300,56
6300,51
6301,53
6301,49
6301,48
6301,61
6301,53
6302,100
6302,98
6302,92
6302,93
6302,95
6303,91
6303,85
6303,83
6303,85
6303,83
6304,84
6304,82
6304,81
6304,84
6304,80
6305,87
6305,84
6305,87
6305,88
6305,89
6306,86
6306,80
6306,79
6306,85
6306,86
6307,74
6307,84
6307,73
6307,74
6307,80
6308,72
6308,64
6308,78
6308,72
6308,81
6309,73
6309,64
6309,78
6309,73
6309,67
6310,63
6310,67
6310,65
6310,62
6310,63
6311,60
6311,60
