polygonid,elevation
1665,31
1665,62
1665,9
1666,576
1666,57
1666,198
1666,656
1666,544
1667,3
1667,8
1667,-1
1667,2
1667,2
1668,-2
1668,3
1668,4
1668,0
1668,0
1669,4
1669,8
1669,7
1669,12
1669,11
1670,38
1670,207
1670,22
1670,148
1670,185
1671,24
1671,14
1671,26
1671,26
1671,11
1672,24
1672,27
1672,11
1672,10
1672,28
1673,167
1673,27
1673,96
1673,27
1673,155
1674,-1
1674,2
1674,0
1674,1
1674,-2
1675,3
1675,2
1675,3
1675,1
1675,0
1676,18
1676,18
1676,11
1676,15
1676,17
1677,5
1677,10
1677,7
1677,6
1677,4
1678,8
1678,10
1678,6
1678,2
1678,2
1679,2
1679,3
1679,3
1679,2
1679,5
1680,172
1680,29
1680,189
1680,18
1680,221
1681,774
1681,575
1681,253
1681,744
1681,786
1682,12
1682,9
1682,15
1682,11
1682,8
1683,809
1683,849
1683,644
1683,267
1683,903
1684,373
1684,269
1684,94
1684,119
1684,391
1685,869
1685,736
