polygonid,elevation
4648,9
4648,9
4648,8
4649,9
4649,8
4649,9
4649,8
4649,8
4650,14
4650,14
4650,11
4650,12
4650,9
4651,12
4651,10
4651,10
4651,11
4651,10
4652,7
4652,6
4652,8
4652,7
4652,6
4653,6
4653,8
4653,8
4653,5
4653,6
4654,6
4654,0
4654,0
4654,0
4654,0
4655,12
4655,13
4655,14
4655,14
4655,13
4656,8
4656,13
4656,8
4656,14
4656,11
4657,5
4657,9
4657,7
4657,11
4657,10
4658,8
4658,6
4658,6
4658,6
4658,4
4659,3
4659,5
4659,6
4659,4
4659,4
4660,12
4660,5
4660,7
4660,8
4660,7
4661,10
4661,11
4661,7
4661,7
4661,5
4662,11
4662,11
4662,10
4662,11
4662,9
4663,6
4663,6
4663,7
4663,6
4663,6
4664,5
4664,7
4664,6
4664,5
4664,8
4665,10
4665,9
4665,8
4665,12
4665,12
4666,8
4666,9
4666,12
4666,11
4666,11
4667,12
4667,12
4667,12
4667,12
4667,12
4668,14
4668,16
