polygonid,elevation
6771,24
6772,26
6772,24
6772,26
6772,24
6772,25
6773,27
6773,25
6773,23
6773,25
6773,25
6774,25
6774,28
6774,26
6774,27
6774,26
6775,25
6775,26
6775,27
6775,27
6775,27
6776,23
6776,25
6776,22
6776,24
6776,23
6777,26
6777,25
6777,24
6777,25
6777,26
6778,27
6778,25
6778,26
6778,26
6778,26
6779,28
6779,24
6779,25
6779,27
6779,27
6780,28
6780,30
6780,29
6780,28
6780,27
6781,26
6781,26
6781,26
6781,26
6781,26
6782,27
6782,26
6782,26
6782,29
6782,25
6783,22
6783,24
6783,26
6783,26
6783,26
6784,23
6784,24
6784,24
6784,25
6784,23
6785,24
6785,25
6785,25
6785,25
6785,25
6786,25
6786,24
6786,26
6786,22
6786,24
6787,24
6787,24
6787,25
6787,26
6787,25
6788,24
6788,24
6788,24
6788,28
6788,23
6789,27
6789,32
6789,33
6789,29
6789,27
6790,30
6790,27
6790,30
6790,26
6790,32
6791,28
6791,29
6791,27
6791,29
