polygonid,elevation
16728,5
16728,6
16728,2
16729,1
16729,0
16729,1
16729,0
16729,2
16730,0
16730,0
16730,1
16730,1
16730,0
16731,1
16731,2
16731,3
16731,0
16731,2
16732,8
16732,2
16732,4
16732,3
16732,3
16733,1
16733,0
16733,3
16733,4
16733,2
16734,6
16734,5
16734,3
16734,7
16734,7
16735,7
16735,6
16735,6
16735,6
16735,5
16736,3
16736,5
16736,4
16736,4
16736,3
16737,6
16737,10
16737,11
16737,10
16737,10
16738,7
16738,10
16738,11
16738,11
16738,9
16739,9
16739,10
16739,10
16739,10
16739,11
16740,10
16740,11
16740,11
16740,13
16740,12
16741,16
16741,14
16741,18
16741,13
16741,13
16742,18
16742,19
16742,17
16742,20
16742,19
16743,15
16743,17
16743,14
16743,15
16743,13
16744,11
16744,8
16744,11
16744,12
16744,14
16745,16
16745,16
16745,23
16745,16
16745,20
16746,21
16746,21
16746,20
16746,20
16746,18
16747,18
16747,17
16747,22
16747,19
16747,20
16748,21
16748,16
