polygonid,elevation
21114,9
21114,1
21114,5
21114,5
21114,2
21115,10
21115,8
21115,11
21115,6
21115,4
21116,7
21116,8
21116,8
21116,9
21116,7
21117,10
21117,11
21117,14
21117,12
21117,11
21118,13
21118,11
21118,14
21118,12
21118,14
21119,13
21119,12
21119,11
21119,10
21119,10
21120,9
21120,8
21120,9
21120,9
21120,10
21121,14
21121,12
21121,11
21121,11
21121,9
21122,16
21122,16
21122,16
21122,14
21122,14
21123,21
21123,21
21123,19
21123,23
21123,23
21124,15
21124,17
21124,17
21124,14
21124,20
21125,16
21125,17
21125,18
21125,17
21125,15
21126,14
21126,14
21126,15
21126,14
21126,16
21127,26
21127,24
21127,24
21127,25
21127,23
21128,29
21128,29
21128,22
21128,25
21128,30
21129,21
21129,20
21129,19
21129,19
21129,20
21130,57
21130,41
21130,100
21130,113
21130,30
21131,54
21131,34
21131,112
21131,104
21131,41
21132,27
21132,65
21132,70
21132,13
21132,75
21133,24
21133,62
21133,75
21133,50
21133,56
21134,120
