polygonid,elevation
17228,39
17229,42
17229,44
17229,45
17229,46
17229,42
17230,45
17230,50
17230,48
17230,48
17230,44
17231,43
17231,44
17231,44
17231,46
17231,46
17232,31
17232,28
17232,32
17232,36
17232,29
17233,30
17233,31
17233,31
17233,37
17233,31
17234,37
17234,28
17234,33
17234,36
17234,37
17235,33
17235,31
17235,32
17235,35
17235,36
17236,40
17236,31
17236,38
17236,36
17236,31
17237,42
17237,37
17237,39
17237,36
17237,40
17238,49
17238,42
17238,43
17238,41
17238,44
17239,38
17239,36
17239,32
17239,39
17239,41
17240,40
17240,36
17240,41
17240,39
17240,44
17241,42
17241,45
17241,37
17241,36
17241,40
17242,39
17242,41
17242,42
17242,45
17242,47
17243,37
17243,43
17243,36
17243,41
17243,41
17244,40
17244,46
17244,39
17244,35
17244,37
17245,45
17245,40
17245,48
17245,49
17245,41
17246,49
17246,50
17246,47
17246,49
17246,50
17247,51
17247,47
17247,48
17247,52
17247,51
17248,48
17248,51
17248,54
17248,49
