polygonid,elevation
8434,804
8434,778
8434,971
8435,817
8435,739
8435,834
8435,853
8435,788
8436,1078
8436,1340
8436,1740
8436,1447
8436,1628
8437,895
8437,987
8437,1237
8437,953
8437,997
8438,1229
8438,1204
8438,953
8438,1262
8438,1248
8439,961
8439,965
8439,903
8439,1408
8439,1286
8440,501
8440,482
8440,574
8440,499
8440,614
8441,409
8441,399
8441,404
8441,405
8441,404
8442,991
8442,721
8442,469
8442,719
8442,929
8443,533
8443,463
8443,510
8443,531
8443,515
8444,482
8444,431
8444,456
8444,429
8444,416
8445,381
8445,381
8445,381
8445,380
8445,382
8446,417
8446,399
8446,382
8446,384
8446,423
8447,404
8447,388
8447,402
8447,395
8447,406
8448,440
8448,402
8448,468
8448,393
8448,477
8449,461
8449,461
8449,438
8449,419
8449,441
8450,480
8450,419
8450,470
8450,455
8450,400
8451,401
8451,488
8451,363
8451,409
8451,430
8452,413
8452,414
8452,413
8452,473
8452,448
8453,498
8453,937
8453,649
8453,449
8453,769
8454,567
8454,432
8454,578
