polygonid,elevation
4950,200
4950,200
4950,189
4950,201
4950,198
4951,182
4951,180
4951,188
4951,181
4951,188
4952,181
4952,170
4952,172
4952,189
4952,174
4953,173
4953,175
4953,177
4953,175
4953,181
4954,173
4954,173
4954,173
4954,173
4954,170
4955,167
4955,165
4955,183
4955,192
4955,169
4956,172
4956,183
4956,173
4956,194
4956,182
4957,159
4957,160
4957,154
4957,158
4957,163
4958,155
4958,167
4958,155
4958,152
4958,165
4959,169
4959,156
4959,174
4959,161
4959,155
4960,193
4960,164
4960,175
4960,181
4960,200
4961,214
4961,208
4961,226
4961,200
4961,216
4962,232
4962,265
4962,324
4962,222
4962,215
4963,253
4963,288
4963,233
4963,294
4963,228
4964,193
4964,207
4964,211
4964,204
4964,191
4965,203
4965,210
4965,219
4965,216
4965,207
4966,241
4966,243
4966,243
4966,224
4966,233
4967,191
4967,166
4967,160
4967,162
4967,162
4968,179
4968,176
4968,170
4968,173
4968,180
4969,185
4969,187
4969,186
4969,194
4969,185
