polygonid,elevation
18810,55
18811,116
18811,119
18811,74
18811,79
18811,108
18812,81
18812,108
18812,77
18812,69
18812,96
18813,48
18813,52
18813,56
18813,51
18813,50
18814,41
18814,46
18814,44
18814,53
18814,46
18815,40
18815,43
18815,39
18815,43
18815,45
18816,35
18816,36
18816,50
18816,40
18816,36
18817,38
18817,39
18817,39
18817,37
18817,39
18818,34
18818,44
18818,55
18818,41
18818,38
18819,46
18819,48
18819,44
18819,42
18819,47
18820,44
18820,46
18820,45
18820,50
18820,41
18821,43
18821,42
18821,37
18821,42
18821,41
18822,45
18822,48
18822,47
18822,47
18822,44
18823,52
18823,53
18823,56
18823,51
18823,55
18824,54
18824,52
18824,48
18824,53
18824,49
18825,59
18825,60
18825,58
18825,58
18825,60
18826,64
18826,70
18826,68
18826,66
18826,65
18827,71
18827,70
18827,66
18827,71
18827,71
18828,66
18828,65
18828,63
18828,69
18828,66
18829,75
18829,71
18829,74
18829,78
18829,70
18830,70
18830,75
18830,81
18830,67
