polygonid,elevation
15646,25
15646,31
15646,31
15647,51
15647,33
15647,34
15647,27
15647,42
15648,41
15648,53
15648,51
15648,48
15648,61
15649,32
15649,57
15649,57
15649,37
15649,60
15650,57
15650,56
15650,32
15650,31
15650,32
15651,35
15651,47
15651,30
15651,32
15651,33
15652,48
15652,37
15652,47
15652,28
15652,29
15653,27
15653,26
15653,15
15653,7
15653,24
15654,11
15654,25
15654,23
15654,22
15654,18
15655,27
15655,22
15655,13
15655,11
15655,12
15656,20
15656,27
15656,10
15656,10
15656,9
15657,19
15657,9
15657,9
15657,26
15657,9
15658,24
15658,8
15658,10
15658,21
15658,19
15659,7
15659,19
15659,9
15659,15
15659,9
15660,8
15660,18
15660,8
15660,22
15660,7
15661,40
15661,38
15661,40
15661,44
15661,39
15662,35
15662,33
15662,39
15662,42
15662,45
15663,31
15663,30
15663,30
15663,25
15663,22
15664,35
15664,34
15664,28
15664,35
15664,32
15665,23
15665,19
15665,31
15665,32
15665,28
15666,32
15666,34
