polygonid,elevation
4368,38
4368,40
4368,39
4368,40
4368,37
4369,38
4369,36
4369,40
4369,38
4369,40
4370,35
4370,33
4370,34
4370,35
4370,37
4371,36
4371,37
4371,37
4371,38
4371,34
4372,39
4372,36
4372,38
4372,37
4372,37
4373,36
4373,33
4373,35
4373,38
4373,36
4374,31
4374,33
4374,33
4374,31
4374,33
4375,38
4375,38
4375,37
4375,41
4375,41
4376,36
4376,35
4376,37
4376,38
4376,38
4377,37
4377,38
4377,37
4377,37
4377,37
4378,43
4378,39
4378,40
4378,41
4378,40
4379,37
4379,36
4379,37
4379,37
4379,40
4380,34
4380,35
4380,34
4380,35
4380,34
4381,32
4381,32
4381,35
4381,34
4381,35
4382,30
4382,30
4382,32
4382,31
4382,30
4383,40
4383,39
4383,41
4383,40
4383,37
4384,39
4384,42
4384,38
4384,40
4384,41
4385,40
4385,39
4385,44
4385,45
4385,37
4386,43
4386,44
4386,42
4386,44
4386,44
4387,42
4387,43
4387,44
4387,45
4387,43
