polygonid,elevation
9937,79
9937,74
9937,71
9937,72
9937,74
9938,283
9938,248
9938,94
9938,67
9938,352
9939,141
9939,157
9939,142
9939,146
9939,150
9940,199
9940,151
9940,196
9940,153
9940,158
9941,197
9941,236
9941,202
9941,165
9941,238
9942,155
9942,198
9942,218
9942,213
9942,223
9943,173
9943,192
9943,203
9943,179
9943,191
9944,308
9944,372
9944,309
9944,341
9944,413
9945,401
9945,441
9945,220
9945,377
9945,240
9946,152
9946,152
9946,148
9946,140
9946,144
9947,141
9947,140
9947,132
9947,121
9947,135
9948,134
9948,145
9948,137
9948,134
9948,141
9949,146
9949,143
9949,142
9949,146
9949,145
9950,152
9950,164
9950,158
9950,153
9950,159
9951,16
9951,19
9951,17
9951,16
9951,18
9952,24
9952,20
9952,18
9952,16
9952,15
9953,25
9953,30
9953,26
9953,25
9953,24
9954,28
9954,28
9954,27
9954,30
9954,28
9955,23
9955,25
9955,27
9955,28
9955,25
9956,25
9956,21
9956,26
9956,25
9956,23
