polygonid,elevation
7072,29
7072,31
7072,31
7072,30
7073,28
7073,26
7073,30
7073,27
7073,29
7074,29
7074,29
7074,26
7074,29
7074,32
7075,28
7075,33
7075,31
7075,31
7075,31
7076,27
7076,32
7076,33
7076,32
7076,29
7077,28
7077,30
7077,33
7077,28
7077,30
7078,25
7078,28
7078,32
7078,30
7078,26
7079,26
7079,25
7079,25
7079,29
7079,30
7080,29
7080,25
7080,26
7080,31
7080,29
7081,30
7081,31
7081,28
7081,29
7081,28
7082,29
7082,30
7082,31
7082,29
7082,25
7083,30
7083,28
7083,24
7083,27
7083,29
7084,27
7084,28
7084,26
7084,28
7084,30
7085,25
7085,26
7085,27
7085,26
7085,29
7086,27
7086,26
7086,24
7086,27
7086,26
7087,28
7087,25
7087,27
7087,27
7087,28
7088,23
7088,22
7088,26
7088,23
7088,29
7089,26
7089,26
7089,26
7089,24
7089,28
7090,26
7090,29
7090,25
7090,25
7090,25
7091,27
7091,24
7091,22
7091,26
7091,25
7092,25
