polygonid,elevation
1625,23
1625,21
1625,18
1626,11
1626,4
1626,9
1626,14
1626,3
1627,-1
1627,1
1627,-1
1627,0
1627,1
1628,1
1628,1
1628,1
1628,1
1628,1
1629,25
1629,37
1629,34
1629,37
1629,35
1630,43
1630,35
1630,41
1630,35
1630,40
1631,31
1631,33
1631,25
1631,30
1631,29
1632,4
1632,1
1632,0
1632,29
1632,17
1633,21
1633,22
1633,6
1633,21
1633,20
1634,8
1634,12
1634,9
1634,7
1634,13
1635,32
1635,21
1635,17
1635,15
1635,17
1636,18
1636,35
1636,36
1636,41
1636,38
1637,38
1637,27
1637,35
1637,10
1637,1
1638,25
1638,14
1638,30
1638,28
1638,32
1639,16
1639,14
1639,13
1639,12
1639,20
1640,26
1640,26
1640,28
1640,29
1640,28
1641,38
1641,36
1641,36
1641,28
1641,31
1642,10
1642,50
1642,1
1642,10
1642,64
1643,43
1643,15
1643,32
1643,34
1643,15
1644,4
1644,25
1644,-2
1644,34
1644,11
1645,3
1645,1
