polygonid,elevation
1745,527
1745,203
1745,279
1746,551
1746,405
1746,254
1746,352
1746,308
1747,297
1747,147
1747,348
1747,813
1747,195
1748,150
1748,237
1748,264
1748,246
1748,139
1749,118
1749,334
1749,235
1749,503
1749,214
1750,635
1750,315
1750,418
1750,426
1750,713
1751,-53
1751,-53
1751,-54
1751,-58
1751,-52
1752,-53
1752,-55
1752,-56
1752,-56
1752,-54
1753,-54
1753,-49
1753,-53
1753,-55
1753,-53
1754,-44
1754,-23
1754,26
1754,-44
1754,-49
1755,-36
1755,-42
1755,-39
1755,-40
1755,-43
1756,-61
1756,-60
1756,-71
1756,-56
1756,-65
1757,-56
1757,-44
1757,-56
1757,-45
1757,-46
1758,-53
1758,-49
1758,-50
1758,-49
1758,-47
1759,-45
1759,-47
1759,-50
1759,-45
1759,-46
1760,-50
1760,-45
1760,-40
1760,-52
1760,-37
1761,-32
1761,-27
1761,-39
1761,-37
1761,-52
1762,-30
1762,-26
1762,-42
1762,-43
1762,-46
1763,-36
1763,-35
1763,-36
1763,-35
1763,-36
1764,-34
1764,-33
1764,-36
1764,-35
1764,-33
1765,-37
1765,-34
