polygonid,elevation
18310,15
18310,2
18310,11
18310,0
18311,16
18311,16
18311,14
18311,19
18311,15
18312,14
18312,17
18312,26
18312,20
18312,13
18313,13
18313,13
18313,7
18313,-1
18313,31
18314,9
18314,9
18314,14
18314,14
18314,11
18315,125
18315,105
18315,14
18315,121
18315,34
18316,6
18316,9
18316,11
18316,12
18316,14
18317,12
18317,11
18317,10
18317,9
18317,8
18318,6
18318,12
18318,10
18318,14
18318,7
18319,13
18319,16
18319,21
18319,12
18319,11
18320,23
18320,24
18320,26
18320,20
18320,19
18321,17
18321,13
18321,12
18321,21
18321,14
18322,12
18322,18
18322,17
18322,12
18322,12
18323,22
18323,26
18323,24
18323,23
18323,21
18324,8
18324,11
18324,9
18324,11
18324,9
18325,9
18325,10
18325,11
18325,11
18325,12
18326,8
18326,10
18326,11
18326,8
18326,12
18327,10
18327,9
18327,12
18327,5
18327,6
18328,3
18328,18
18328,8
18328,15
18328,7
18329,6
18329,5
18329,1
18329,4
18329,6
18330,31
18330,32
