polygonid,elevation
11959,11
11959,11
11959,13
11959,12
11959,9
11960,15
11960,12
11960,13
11960,12
11960,15
11961,10
11961,10
11961,11
11961,11
11961,10
11962,6
11962,7
11962,10
11962,12
11962,13
11963,10
11963,8
11963,9
11963,10
11963,9
11964,11
11964,13
11964,11
11964,11
11964,12
11965,11
11965,12
11965,7
11965,9
11965,15
11966,13
11966,10
11966,8
11966,8
11966,12
11967,11
11967,9
11967,11
11967,12
11967,9
11968,8
11968,6
11968,8
11968,12
11968,11
11969,8
11969,6
11969,8
11969,9
11969,8
11970,8
11970,6
11970,7
11970,8
11970,4
11971,7
11971,9
11971,7
11971,8
11971,4
11972,6
11972,6
11972,9
11972,13
11972,7
11973,7
11973,6
11973,7
11973,8
11973,6
11974,8
11974,9
11974,9
11974,4
11974,4
11975,5
11975,6
11975,4
11975,3
11975,5
11976,6
11976,6
11976,6
11976,7
11976,10
11977,7
11977,6
11977,9
11977,7
11977,4
11978,12
11978,11
11978,3
11978,11
11978,7
