polygonid,elevation
2626,284
2626,284
2626,285
2627,285
2627,284
2627,282
2627,283
2627,283
2628,282
2628,280
2628,281
2628,283
2628,283
2629,276
2629,278
2629,277
2629,280
2629,280
2630,279
2630,277
2630,279
2630,279
2630,276
2631,281
2631,281
2631,280
2631,284
2631,281
2632,280
2632,279
2632,283
2632,278
2632,278
2633,277
2633,281
2633,278
2633,275
2633,279
2634,296
2634,300
2634,294
2634,311
2634,321
2635,292
2635,295
2635,305
2635,297
2635,297
2636,288
2636,294
2636,289
2636,293
2636,292
2637,330
2637,330
2637,333
2637,319
2637,316
2638,331
2638,337
2638,352
2638,336
2638,362
2639,304
2639,305
2639,301
2639,296
2639,304
2640,311
2640,318
2640,320
2640,312
2640,317
2641,319
2641,322
2641,324
2641,321
2641,319
2642,316
2642,341
2642,324
2642,341
2642,349
2643,302
2643,313
2643,285
2643,283
2643,305
2644,312
2644,279
2644,284
2644,284
2644,281
2645,334
2645,325
2645,342
2645,329
2645,326
2646,314
2646,319
