polygonid,elevation
12579,69
12579,59
12580,31
12580,33
12580,22
12580,27
12580,24
12581,24
12581,21
12581,20
12581,24
12581,25
12582,13
12582,15
12582,14
12582,17
12582,13
12583,9
12583,10
12583,5
12583,0
12583,10
12584,14
12584,11
12584,10
12584,14
12584,8
12585,11
12585,13
12585,14
12585,15
12585,14
12586,18
12586,13
12586,13
12586,14
12586,15
12587,17
12587,11
12587,15
12587,13
12587,14
12588,12
12588,14
12588,9
12588,11
12588,16
12589,18
12589,15
12589,15
12589,14
12589,14
12590,5
12590,0
12590,3
12590,4
12590,3
12591,11
12591,7
12591,7
12591,9
12591,8
12592,8
12592,10
12592,9
12592,10
12592,9
12593,9
12593,9
12593,9
12593,9
12593,9
12594,8
12594,8
12594,9
12594,7
12594,6
12595,5
12595,9
12595,7
12595,8
12595,8
12596,2
12596,7
12596,8
12596,8
12596,7
12597,10
12597,8
12597,5
12597,4
12597,4
12598,12
12598,10
12598,11
12598,2
12598,9
12599,5
12599,5
12599,3
