polygonid,elevation
5790,500
5791,435
5791,437
5791,406
5791,409
5791,409
5792,412
5792,397
5792,409
5792,393
5792,399
5793,544
5793,582
5793,539
5793,530
5793,435
5794,397
5794,389
5794,379
5794,378
5794,390
5795,371
5795,370
5795,366
5795,370
5795,372
5796,367
5796,364
5796,370
5796,367
5796,370
5797,382
5797,377
5797,380
5797,389
5797,381
5798,337
5798,326
5798,406
5798,747
5798,462
5799,585
5799,413
5799,352
5799,405
5799,402
5800,478
5800,509
5800,488
5800,489
5800,499
5801,367
5801,365
5801,363
5801,361
5801,348
5802,398
5802,392
5802,375
5802,374
5802,380
5803,402
5803,425
5803,408
5803,401
5803,381
5804,419
5804,471
5804,416
5804,473
5804,442
5805,409
5805,454
5805,424
5805,444
5805,451
5806,478
5806,465
5806,432
5806,454
5806,473
5807,723
5807,623
5807,518
5807,548
5807,526
5808,500
5808,466
5808,540
5808,481
5808,455
5809,503
5809,518
5809,546
5809,490
5809,516
5810,479
5810,523
5810,502
5810,519
