polygonid,elevation
20492,35
20492,33
20492,32
20493,33
20493,35
20493,33
20493,38
20493,32
20494,30
20494,32
20494,35
20494,32
20494,31
20495,31
20495,24
20495,25
20495,31
20495,31
20496,23
20496,19
20496,23
20496,24
20496,19
20497,22
20497,12
20497,19
20497,16
20497,23
20498,23
20498,19
20498,24
20498,29
20498,15
20499,12
20499,10
20499,12
20499,11
20499,6
20500,6
20500,8
20500,13
20500,9
20500,12
20501,15
20501,14
20501,13
20501,17
20501,15
20502,7
20502,14
20502,14
20502,10
20502,8
20503,7
20503,6
20503,6
20503,8
20503,12
20504,6
20504,8
20504,6
20504,8
20504,9
20505,4
20505,3
20505,7
20505,3
20505,4
20506,5
20506,8
20506,6
20506,6
20506,8
20507,4
20507,7
20507,6
20507,7
20507,9
20508,7
20508,3
20508,0
20508,4
20508,1
20509,1
20509,1
20509,4
20509,6
20509,1
20510,-3
20510,-5
20510,3
20510,1
20510,3
20511,2
20511,3
20511,1
20511,1
20511,0
20512,4
20512,1
