polygonid,elevation
20512,1
20512,0
20512,-1
20513,1
20513,1
20513,-1
20513,2
20513,-1
20514,3
20514,-2
20514,6
20514,3
20514,2
20515,3
20515,-2
20515,5
20515,11
20515,0
20516,0
20516,0
20516,0
20516,0
20516,0
20517,7
20517,4
20517,7
20517,8
20517,3
20518,4
20518,4
20518,5
20518,3
20518,6
20519,4
20519,3
20519,2
20519,4
20519,3
20520,3
20520,0
20520,2
20520,3
20520,2
20521,4
20521,4
20521,3
20521,5
20521,5
20522,1
20522,4
20522,2
20522,3
20522,1
20524,5
20524,3
20524,2
20524,6
20524,4
20525,4
20525,3
20525,4
20525,1
20525,6
20526,1
20526,-5
20526,0
20526,0
20526,0
20527,7
20527,7
20527,5
20527,5
20527,3
20528,6
20528,3
20528,4
20528,5
20528,3
20529,5
20529,3
20529,8
20529,7
20529,4
20530,5
20530,4
20530,6
20530,2
20530,2
20531,5
20531,5
20531,6
20531,7
20531,0
20532,5
20532,7
20532,3
20532,5
20532,10
20533,2
20533,5
20533,4
