polygonid,elevation
13000,498
13000,523
13000,513
13000,422
13000,410
13001,410
13001,377
13001,379
13001,402
13001,378
13002,375
13002,375
13002,372
13002,373
13002,374
13003,369
13003,368
13003,366
13003,367
13003,371
13004,370
13004,361
13004,363
13004,360
13004,364
13005,361
13005,357
13005,360
13005,365
13005,360
13006,373
13006,372
13006,376
13006,381
13006,374
13007,364
13007,375
13007,384
13007,386
13007,377
13008,376
13008,371
13008,375
13008,374
13008,374
13009,350
13009,355
13009,354
13009,352
13009,352
13010,346
13010,345
13010,351
13010,351
13010,349
13011,349
13011,349
13011,344
13011,344
13011,341
13012,353
13012,357
13012,354
13012,350
13012,348
13013,364
13013,356
13013,366
13013,357
13013,358
13014,337
13014,332
13014,335
13014,335
13014,331
13015,331
13015,338
13015,340
13015,338
13015,331
13016,343
13016,336
13016,336
13016,337
13016,341
13017,342
13017,342
13017,344
13017,345
13017,342
13018,327
13018,323
13018,325
13018,335
13018,330
13019,318
13019,317
13019,317
13019,320
13019,316
