polygonid,elevation
7813,17
7814,21
7814,22
7814,20
7814,21
7814,22
7815,19
7815,18
7815,20
7815,19
7815,21
7816,19
7816,20
7816,18
7816,18
7816,19
7817,21
7817,19
7817,20
7817,16
7817,17
7818,20
7818,19
7818,18
7818,19
7818,19
7819,23
7819,23
7819,26
7819,24
7819,25
7820,22
7820,23
7820,22
7820,23
7820,21
7821,23
7821,18
7821,23
7821,19
7821,22
7822,20
7822,22
7822,18
7822,22
7822,19
7823,20
7823,21
7823,18
7823,18
7823,20
7824,23
7824,29
7824,22
7824,28
7824,22
7825,20
7825,23
7825,24
7825,21
7825,24
7826,25
7826,27
7826,27
7826,27
7826,21
7827,27
7827,29
7827,26
7827,26
7827,28
7828,32
7828,34
7828,33
7828,37
7828,30
7829,32
7829,40
7829,40
7829,39
7829,35
7830,23
7830,27
7830,32
7830,35
7830,33
7831,18
7831,17
7831,20
7831,19
7831,17
7832,19
7832,19
7832,17
7832,20
7832,16
7833,23
7833,25
7833,25
7833,20
