polygonid,elevation
21414,10
21414,6
21414,10
21415,9
21415,7
21415,11
21415,8
21415,10
21416,7
21416,10
21416,7
21416,10
21416,9
21417,8
21417,9
21417,9
21417,11
21417,9
21418,78
21418,72
21418,96
21418,85
21418,75
21419,338
21419,9
21419,102
21419,17
21419,307
21420,416
21420,407
21420,565
21420,88
21420,291
21421,18
21421,37
21421,34
21421,25
21421,27
21422,37
21422,24
21422,27
21422,32
21422,29
21423,35
21423,23
21423,30
21423,20
21423,14
21424,21
21424,22
21424,59
21424,15
21424,33
21425,9
21425,9
21425,8
21425,12
21425,11
21426,8
21426,9
21426,8
21426,9
21426,8
21427,7
21427,7
21427,8
21427,7
21427,7
21428,3
21428,5
21428,5
21428,7
21428,5
21429,3
21429,4
21429,2
21429,5
21429,4
21430,4
21430,4
21430,3
21430,6
21430,5
21431,3
21431,3
21431,5
21431,3
21431,3
21432,-3
21432,-3
21432,-3
21432,-3
21432,-1
21433,3
21433,4
21433,0
21433,2
21433,4
21434,8
21434,5
