polygonid,elevation
14525,149
14525,157
14525,156
14525,161
14525,154
14526,134
14526,137
14526,139
14526,135
14526,143
14527,135
14527,131
14527,138
14527,137
14527,137
14528,147
14528,135
14528,138
14528,134
14528,138
14529,153
14529,157
14529,157
14529,131
14529,143
14530,162
14530,155
14530,151
14530,158
14530,170
14531,150
14531,145
14531,134
14531,117
14531,124
14532,145
14532,176
14532,140
14532,151
14532,183
14533,165
14533,172
14533,199
14533,185
14533,182
14534,170
14534,164
14534,155
14534,171
14534,171
14535,202
14535,199
14535,195
14535,189
14535,197
14536,186
14536,174
14536,205
14536,183
14536,178
14537,175
14537,175
14537,180
14537,167
14537,180
14538,164
14538,163
14538,165
14538,156
14538,153
14539,182
14539,174
14539,209
14539,184
14539,171
14540,171
14540,171
14540,168
14540,180
14540,180
14541,176
14541,181
14541,172
14541,180
14541,161
14542,177
14542,174
14542,178
14542,176
14542,173
14543,198
14543,194
14543,169
14543,165
14543,202
14544,179
14544,177
14544,213
14544,192
14544,201
