polygonid,elevation
17028,29
17028,30
17029,26
17029,27
17029,25
17029,32
17029,28
17030,18
17030,19
17030,27
17030,13
17030,12
17031,61
17031,29
17031,109
17031,24
17031,33
17032,58
17032,569
17032,160
17032,29
17032,274
17033,52
17033,93
17033,81
17033,109
17033,71
17034,33
17034,30
17034,30
17034,31
17034,31
17035,31
17035,29
17035,30
17035,28
17035,30
17036,32
17036,33
17036,28
17036,32
17036,31
17037,32
17037,28
17037,30
17037,28
17037,27
17038,27
17038,28
17038,28
17038,27
17038,27
17039,32
17039,30
17039,31
17039,31
17039,30
17040,41
17040,39
17040,38
17040,38
17040,35
17041,32
17041,33
17041,38
17041,34
17041,37
17042,37
17042,31
17042,39
17042,34
17042,37
17043,33
17043,32
17043,34
17043,31
17043,31
17044,30
17044,31
17044,31
17044,28
17044,30
17045,29
17045,31
17045,28
17045,28
17045,29
17046,31
17046,27
17046,29
17046,28
17046,27
17047,25
17047,25
17047,26
17047,26
17047,27
17048,36
17048,37
17048,34
