polygonid,elevation
19891,87
19892,144
19892,159
19892,120
19892,159
19892,164
19893,160
19893,160
19893,164
19893,162
19893,160
19894,92
19894,92
19894,88
19894,85
19894,88
19895,88
19895,89
19895,90
19895,90
19895,89
19896,88
19896,86
19896,90
19896,88
19896,89
19897,94
19897,93
19897,92
19897,92
19897,90
19898,136
19898,141
19898,154
19898,156
19898,164
19899,150
19899,152
19899,149
19899,149
19899,155
19900,151
19900,157
19900,148
19900,153
19900,155
19901,415
19901,231
19901,190
19901,164
19901,219
19902,626
19902,635
19902,646
19902,628
19902,615
19903,628
19903,644
19903,565
19903,645
19903,657
19904,623
19904,628
19904,597
19904,634
19904,583
19905,553
19905,526
19905,542
19905,542
19905,561
19906,857
19906,774
19906,681
19906,675
19906,834
19907,734
19907,847
19907,831
19907,659
19907,746
19908,637
19908,658
19908,601
19908,649
19908,571
19909,645
19909,587
19909,607
19909,582
19909,630
19910,550
19910,564
19910,516
19910,562
19910,589
19911,1642
19911,1792
19911,1741
19911,2215
