polygonid,elevation
20312,253
20312,246
20312,242
20312,255
20313,276
20313,275
20313,265
20313,272
20313,276
20314,267
20314,265
20314,255
20314,262
20314,271
20315,253
20315,250
20315,263
20315,262
20315,270
20316,316
20316,389
20316,361
20316,321
20316,364
20317,294
20317,284
20317,293
20317,297
20317,289
20318,279
20318,283
20318,282
20318,282
20318,279
20319,268
20319,276
20319,277
20319,275
20319,271
20320,287
20320,287
20320,290
20320,284
20320,284
20321,279
20321,278
20321,279
20321,276
20321,281
20322,266
20322,271
20322,260
20322,271
20322,275
20323,265
20323,259
20323,272
20323,270
20323,261
20324,298
20324,299
20324,290
20324,297
20324,290
20325,293
20325,291
20325,287
20325,281
20325,291
20326,280
20326,280
20326,280
20326,272
20326,278
20327,250
20327,252
20327,265
20327,252
20327,266
20328,255
20328,255
20328,256
20328,255
20328,254
20329,258
20329,262
20329,262
20329,259
20329,261
20330,262
20330,270
20330,264
20330,269
20330,270
20331,267
20331,267
20331,270
20331,264
20331,265
20332,268
20332,275
