polygonid,elevation
16648,36
16648,104
16648,68
16648,94
16649,250
16649,131
16649,87
16649,147
16649,188
16650,137
16650,58
16650,127
16650,109
16650,101
16651,97
16651,109
16651,122
16651,132
16651,222
16652,185
16652,191
16652,171
16652,216
16652,171
16653,14
16653,14
16653,12
16653,16
16653,15
16654,35
16654,32
16654,26
16654,56
16654,42
16655,18
16655,15
16655,19
16655,13
16655,27
16656,18
16656,19
16656,19
16656,18
16656,18
16657,75
16657,86
16657,64
16657,23
16657,18
16658,15
16658,11
16658,16
16658,20
16658,11
16659,17
16659,10
16659,16
16659,15
16659,14
16660,4
16660,4
16660,5
16660,4
16660,7
16661,6
16661,6
16661,6
16661,7
16661,7
16662,9
16662,3
16662,10
16662,4
16662,8
16663,2
16663,-1
16663,3
16663,1
16663,-1
16664,5
16664,1
16664,1
16664,2
16664,2
16665,3
16665,3
16665,3
16665,4
16665,4
16666,1
16666,1
16666,-1
16666,1
16666,5
16667,2
16667,4
16667,1
16667,-2
16667,0
16668,3
