polygonid,elevation
13680,144
13680,144
13681,147
13681,150
13681,147
13681,143
13681,143
13682,86
13682,128
13682,137
13682,116
13682,144
13683,63
13683,67
13683,67
13683,76
13683,69
13684,69
13684,99
13684,61
13684,58
13684,92
13685,98
13685,109
13685,96
13685,80
13685,96
13686,108
13686,76
13686,98
13686,110
13686,104
13687,63
13687,75
13687,89
13687,85
13687,68
13688,67
13688,57
13688,43
13688,67
13688,62
13689,90
13689,99
13689,88
13689,103
13689,95
13690,50
13690,68
13690,63
13690,56
13690,86
13691,105
13691,94
13691,101
13691,105
13691,114
13692,46
13692,50
13692,50
13692,49
13692,35
13693,17
13693,8
13693,31
13693,33
13693,36
13694,47
13694,48
13694,33
13694,46
13694,57
13695,24
13695,20
13695,39
13695,30
13695,55
13696,26
13696,26
13696,76
13696,72
13696,68
13697,88
13697,55
13697,50
13697,73
13697,55
13698,121
13698,121
13698,117
13698,117
13698,127
13699,134
13699,123
13699,130
13699,128
13699,101
13700,94
13700,105
13700,111
13700,110
