polygonid,elevation
9816,20
9817,51
9817,56
9817,47
9817,73
9817,44
9818,0
9818,0
9818,0
9818,0
9818,8
9819,15
9819,43
9819,63
9819,47
9819,62
9820,63
9820,48
9820,46
9820,63
9820,64
9821,60
9821,48
9821,58
9821,58
9821,48
9822,93
9822,66
9822,25
9822,67
9822,84
9823,26
9823,29
9823,32
9823,42
9823,27
9824,152
9824,194
9824,97
9824,108
9824,106
9825,181
9825,78
9825,168
9825,193
9825,225
9826,149
9826,242
9826,146
9826,136
9826,103
9827,180
9827,96
9827,50
9827,36
9827,93
9828,92
9828,93
9828,121
9828,100
9828,87
9829,118
9829,73
9829,114
9829,62
9829,57
9830,90
9830,180
9830,72
9830,123
9830,115
9831,46
9831,42
9831,41
9831,50
9831,60
9832,52
9832,45
9832,26
9832,41
9832,40
9833,57
9833,36
9833,64
9833,62
9833,83
9834,80
9834,241
9834,114
9834,162
9834,87
9835,187
9835,65
9835,48
9835,194
9835,160
9836,168
9836,120
9836,124
9836,123
