polygonid,elevation
17689,96
17689,135
17689,228
17689,155
17690,118
17690,111
17690,108
17690,109
17690,108
17691,118
17691,121
17691,113
17691,117
17691,110
17692,171
17692,137
17692,168
17692,161
17692,144
17693,152
17693,190
17693,152
17693,140
17693,144
17694,709
17694,225
17694,605
17694,283
17694,289
17695,135
17695,122
17695,131
17695,134
17695,126
17696,104
17696,102
17696,98
17696,119
17696,113
17697,240
17697,421
17697,703
17697,218
17697,480
17698,80
17698,78
17698,82
17698,82
17698,84
17699,80
17699,114
17699,117
17699,121
17699,118
17700,83
17700,83
17700,77
17700,86
17700,77
17701,87
17701,85
17701,84
17701,81
17701,89
17702,98
17702,120
17702,88
17702,108
17702,92
17703,126
17703,122
17703,100
17703,94
17703,129
17704,117
17704,113
17704,114
17704,102
17704,121
17705,98
17705,95
17705,117
17705,101
17705,84
17706,119
17706,133
17706,110
17706,130
17706,126
17707,147
17707,144
17707,158
17707,150
17707,130
17708,100
17708,90
17708,92
17708,93
17708,95
17709,92
