polygonid,elevation
5230,244
5230,244
5230,244
5230,239
5231,248
5231,253
5231,255
5231,256
5231,250
5232,241
5232,246
5232,248
5232,244
5232,246
5233,255
5233,228
5233,237
5233,276
5233,246
5234,232
5234,236
5234,232
5234,232
5234,234
5235,204
5235,245
5235,213
5235,212
5235,294
5236,269
5236,266
5236,239
5236,224
5236,227
5237,259
5237,259
5237,254
5237,257
5237,260
5238,259
5238,257
5238,254
5238,257
5238,256
5239,255
5239,253
5239,258
5239,255
5239,254
5240,248
5240,247
5240,253
5240,248
5240,252
5241,297
5241,300
5241,301
5241,297
5241,300
5242,282
5242,281
5242,283
5242,284
5242,290
5243,280
5243,279
5243,276
5243,274
5243,276
5244,289
5244,293
5244,292
5244,289
5244,286
5245,282
5245,285
5245,287
5245,284
5245,285
5246,278
5246,279
5246,280
5246,280
5246,274
5247,298
5247,307
5247,314
5247,313
5247,309
5248,294
5248,302
5248,294
5248,291
5248,292
5249,306
5249,302
5249,291
5249,305
5249,294
5250,293
5250,295
