polygonid,elevation
6011,154
6011,155
6011,158
6011,152
6011,156
6012,162
6012,187
6012,163
6012,162
6012,159
6013,170
6013,182
6013,169
6013,159
6013,156
6014,152
6014,139
6014,142
6014,152
6014,150
6015,133
6015,136
6015,152
6015,133
6015,138
6016,157
6016,152
6016,156
6016,155
6016,154
6017,147
6017,147
6017,155
6017,151
6017,145
6018,147
6018,142
6018,145
6018,139
6018,140
6019,137
6019,138
6019,143
6019,138
6019,138
6020,140
6020,138
6020,139
6020,136
6020,133
6021,133
6021,132
6021,133
6021,135
6021,129
6022,130
6022,139
6022,139
6022,136
6022,136
6023,150
6023,138
6023,139
6023,143
6023,148
6024,148
6024,149
6024,146
6024,150
6024,148
6025,145
6025,149
6025,147
6025,144
6025,154
6026,139
6026,139
6026,129
6026,141
6026,136
6027,135
6027,136
6027,137
6027,125
6027,138
6028,124
6028,124
6028,124
6028,121
6028,118
6029,122
6029,119
6029,115
6029,117
6029,121
6030,119
6030,124
6030,121
6030,121
6030,116
