polygonid,elevation
18590,893
18590,1530
18591,205
18591,334
18591,206
18591,228
18591,298
18592,756
18592,589
18592,626
18592,371
18592,552
18593,848
18593,1163
18593,416
18593,788
18593,416
18594,1632
18594,1839
18594,1810
18594,1365
18594,1270
18595,1168
18595,1230
18595,2740
18595,1487
18595,794
18596,883
18596,1798
18596,1320
18596,946
18596,1252
18597,991
18597,970
18597,965
18597,963
18597,988
18598,976
18598,961
18598,954
18598,961
18598,1002
18599,949
18599,948
18599,949
18599,1080
18599,979
18600,975
18600,959
18600,962
18600,968
18600,978
18601,1083
18601,1037
18601,1049
18601,989
18601,1474
18602,1046
18602,1093
18602,1024
18602,1050
18602,1060
18603,1030
18603,1012
18603,1013
18603,1011
18603,1024
18604,1301
18604,1275
18604,1313
18604,1274
18604,1306
18605,1170
18605,1186
18605,1184
18605,1222
18605,1222
18606,1843
18606,2320
18606,2046
18606,2040
18606,1835
18607,2028
18607,2009
18607,1836
18607,1627
18607,2167
18608,1811
18608,1492
18608,1547
18608,1499
18608,1493
18609,1515
18609,1511
18609,1512
18609,1507
18609,1509
18610,1252
18610,1602
18610,1058
