polygonid,elevation
17549,23
17549,22
17549,17
17549,19
17550,14
17550,12
17550,14
17550,14
17550,14
17551,16
17551,15
17551,14
17551,16
17551,15
17552,14
17552,14
17552,15
17552,17
17552,16
17553,15
17553,17
17553,20
17553,16
17553,20
17554,14
17554,18
17554,14
17554,16
17554,16
17555,18
17555,17
17555,17
17555,22
17555,20
17556,22
17556,21
17556,19
17556,21
17556,20
17557,14
17557,17
17557,14
17557,14
17557,22
17558,18
17558,15
17558,19
17558,20
17558,21
17559,19
17559,21
17559,23
17559,20
17559,17
17560,18
17560,16
17560,20
17560,17
17560,18
17561,16
17561,15
17561,18
17561,16
17561,19
17562,24
17562,21
17562,22
17562,19
17562,23
17563,21
17563,22
17563,20
17563,21
17563,22
17564,18
17564,19
17564,17
17564,19
17564,18
17565,19
17565,17
17565,19
17565,16
17565,17
17566,20
17566,21
17566,22
17566,20
17566,20
17567,28
17567,27
17567,22
17567,24
17567,25
17568,26
17568,21
17568,23
17568,20
17568,23
17569,23
