polygonid,elevation
17969,5
17969,5
17970,1
17970,-1
17970,2
17970,2
17970,2
17971,0
17971,1
17971,0
17971,2
17971,2
17972,3
17972,4
17972,3
17972,3
17972,4
17973,6
17973,8
17973,3
17973,6
17973,5
17974,5
17974,7
17974,8
17974,8
17974,9
17975,6
17975,6
17975,4
17975,6
17975,6
17976,6
17976,7
17976,6
17976,6
17976,9
17977,2
17977,3
17977,3
17977,3
17977,4
17978,16
17978,19
17978,15
17978,15
17978,14
17979,17
17979,17
17979,14
17979,16
17979,13
17980,14
17980,12
17980,14
17980,12
17980,12
17981,7
17981,8
17981,10
17981,13
17981,11
17982,8
17982,8
17982,12
17982,10
17982,10
17983,10
17983,8
17983,10
17983,7
17983,9
17984,10
17984,12
17984,10
17984,10
17984,11
17985,20
17985,17
17985,16
17985,18
17985,17
17986,18
17986,20
17986,19
17986,19
17986,15
17987,23
17987,19
17987,15
17987,19
17987,18
17988,19
17988,13
17988,17
17988,13
17988,15
17989,12
17989,13
17989,12
