polygonid,elevation
5030,129
5030,134
5030,134
5030,136
5030,130
5031,572
5031,448
5031,502
5031,557
5031,448
5032,255
5032,353
5032,257
5032,273
5032,269
5033,242
5033,215
5033,218
5033,237
5033,247
5034,232
5034,206
5034,233
5034,227
5034,239
5035,212
5035,231
5035,213
5035,233
5035,230
5036,244
5036,246
5036,242
5036,236
5036,239
5037,245
5037,241
5037,239
5037,267
5037,255
5038,238
5038,222
5038,224
5038,232
5038,231
5039,280
5039,256
5039,265
5039,259
5039,258
5040,243
5040,230
5040,255
5040,240
5040,236
5041,233
5041,225
5041,223
5041,220
5041,231
5042,219
5042,209
5042,206
5042,217
5042,208
5043,217
5043,210
5043,222
5043,222
5043,229
5044,196
5044,200
5044,210
5044,199
5044,206
5045,223
5045,200
5045,214
5045,215
5045,207
5046,222
5046,207
5046,215
5046,221
5046,211
5047,222
5047,217
5047,215
5047,214
5047,213
5048,190
5048,188
5048,185
5048,197
5048,198
5049,202
5049,209
5049,205
5049,203
5049,206
5050,213
