polygonid,elevation
20833,51
20834,42
20834,106
20834,76
20834,40
20834,76
20835,149
20835,96
20835,108
20835,121
20835,142
20836,102
20836,47
20836,93
20836,96
20836,116
20837,127
20837,137
20837,144
20837,161
20837,199
20838,170
20838,137
20838,163
20838,140
20838,136
20839,144
20839,187
20839,147
20839,184
20839,182
20840,37
20840,95
20840,72
20840,36
20840,82
20841,147
20841,121
20841,151
20841,127
20841,138
20842,199
20842,193
20842,200
20842,200
20842,200
20843,204
20843,195
20843,189
20843,205
20843,216
20844,174
20844,41
20844,111
20844,171
20844,160
20845,202
20845,158
20845,201
20845,88
20845,165
20846,48
20846,47
20846,50
20846,42
20846,37
20847,35
20847,37
20847,30
20847,41
20847,68
20848,31
20848,40
20848,27
20848,33
20848,45
20849,20
20849,20
20849,18
20849,19
20849,21
20850,25
20850,19
20850,20
20850,17
20850,13
20851,15
20851,18
20851,19
20851,12
20851,13
20852,14
20852,14
20852,15
20852,15
20852,17
20853,19
20853,18
20853,16
20853,13
