polygonid,elevation
4748,30
4748,26
4748,35
4749,0
4749,43
4749,0
4749,37
4749,0
4750,53
4750,24
4750,48
4750,23
4750,42
4751,28
4751,46
4751,43
4751,35
4751,32
4752,17
4752,0
4752,3
4752,8
4752,3
4753,33
4753,52
4753,32
4753,28
4753,8
4754,40
4754,32
4754,23
4754,50
4754,30
4755,0
4755,0
4755,0
4756,54
4756,56
4756,57
4756,64
4756,56
4757,34
4757,24
4757,37
4757,30
4757,41
4758,19
4758,20
4758,21
4758,15
4758,22
4759,34
4759,26
4759,23
4759,29
4759,28
4760,43
4760,42
4760,32
4760,43
4760,49
4761,55
4761,61
4761,57
4761,65
4761,53
4762,13
4762,20
4762,12
4762,19
4762,14
4763,13
4763,12
4763,12
4763,14
4763,14
4764,18
4764,15
4764,15
4764,13
4764,14
4765,18
4765,19
4765,16
4765,19
4765,18
4766,11
4766,13
4766,10
4766,16
4766,11
4767,20
4767,23
4767,13
4767,20
4767,22
4768,14
4768,17
4768,17
4768,18
