polygonid,elevation
15005,206
15005,195
15005,216
15006,221
15006,213
15006,211
15006,226
15006,216
15007,238
15007,217
15007,220
15007,224
15007,226
15008,195
15008,198
15008,197
15008,206
15008,222
15009,164
15009,158
15009,163
15009,161
15009,166
15010,168
15010,178
15010,189
15010,184
15010,173
15011,164
15011,167
15011,161
15011,181
15011,162
15012,166
15012,167
15012,168
15012,171
15012,158
15013,147
15013,152
15013,182
15013,174
15013,196
15014,318
15014,280
15014,364
15014,286
15014,341
15015,26
15015,138
15015,140
15015,109
15015,68
15016,159
15016,153
15016,140
15016,144
15016,143
15017,50
15017,77
15017,96
15017,158
15017,175
15018,49
15018,32
15018,101
15018,46
15018,80
15019,21
15019,16
15019,32
15019,13
15019,8
15020,39
15020,15
15020,16
15020,29
15020,28
15021,24
15021,46
15021,154
15021,69
15021,165
15022,54
15022,75
15022,68
15022,67
15022,58
15023,72
15023,107
15023,54
15023,52
15023,69
15024,67
15024,43
15024,21
15024,53
15024,19
15025,207
15025,205
