polygonid,elevation
18209,985
18210,981
18210,956
18210,959
18210,975
18210,974
18211,1013
18211,985
18211,996
18211,982
18211,982
18212,988
18212,1018
18212,1008
18212,1045
18212,1074
18213,628
18213,555
18213,523
18213,491
18213,631
18214,587
18214,610
18214,618
18214,610
18214,600
18215,602
18215,595
18215,668
18215,567
18215,565
18216,646
18216,646
18216,640
18216,646
18216,650
18217,634
18217,622
18217,628
18217,610
18217,625
18218,573
18218,610
18218,598
18218,576
18218,591
18219,566
18219,559
18219,563
18219,564
18219,570
18220,544
18220,531
18220,546
18220,553
18220,549
18221,539
18221,543
18221,557
18221,539
18221,567
18222,557
18222,604
18222,588
18223,683
18223,693
18223,693
18223,709
18223,693
18224,733
18224,735
18224,731
18224,671
18224,706
18225,731
18225,720
18225,724
18225,725
18225,731
18226,758
18226,759
18226,748
18226,761
18226,759
18227,703
18227,698
18227,698
18227,701
18227,701
18228,681
18228,650
18228,662
18228,685
18228,692
18229,649
18229,644
18229,645
18229,649
18229,647
18230,707
