polygonid,elevation
19131,87
19131,142
19131,61
19131,82
19132,53
19132,31
19132,169
19132,83
19132,94
19133,142
19133,99
19133,267
19133,139
19133,55
19134,43
19134,42
19134,40
19134,36
19134,36
19135,14
19135,68
19135,24
19135,31
19135,32
19136,33
19136,46
19136,47
19136,43
19136,42
19137,33
19137,32
19137,31
19137,32
19137,31
19138,33
19138,24
19138,24
19138,29
19138,22
19139,44
19139,40
19139,45
19139,43
19139,45
19140,39
19140,30
19140,32
19140,33
19140,28
19141,34
19141,35
19141,33
19141,31
19141,35
19142,33
19142,34
19142,36
19142,35
19142,33
19143,43
19143,43
19143,45
19143,55
19143,38
19144,35
19144,41
19144,49
19144,44
19144,41
19145,71
19145,150
19145,104
19145,40
19145,152
19146,43
19146,34
19146,23
19146,70
19146,35
19147,39
19147,62
19147,205
19147,101
19147,100
19148,66
19148,75
19148,46
19148,51
19148,40
19149,290
19149,148
19149,195
19149,136
19149,126
19150,52
19150,225
19150,123
19150,286
19150,256
19151,235
