polygonid,elevation
1343,97
1343,99
1343,95
1344,94
1344,94
1344,97
1344,97
1344,96
1345,98
1345,99
1345,101
1345,101
1345,98
1346,97
1346,98
1346,97
1346,98
1346,98
1347,100
1347,99
1347,100
1347,101
1347,101
1348,101
1348,100
1348,98
1348,102
1348,101
1349,98
1349,98
1349,100
1349,99
1349,105
1350,98
1350,99
1350,100
1350,98
1350,103
1351,99
1351,99
1351,102
1351,100
1351,98
1352,99
1352,101
1352,100
1352,100
1352,101
1353,100
1353,102
1353,98
1353,100
1353,99
1354,100
1354,100
1354,101
1354,97
1354,104
1355,107
1355,101
1355,101
1355,99
1355,98
1356,103
1356,104
1356,103
1356,101
1356,100
1357,93
1357,102
1357,99
1357,101
1357,104
1358,100
1358,100
1358,99
1358,102
1358,102
1359,100
1359,102
1359,102
1359,98
1359,102
1360,102
1360,100
1360,98
1360,101
1360,101
1361,100
1361,102
1361,102
1361,102
1361,106
1362,98
1362,100
1362,97
1362,100
1362,98
1363,104
1363,101
