polygonid,elevation
19611,88
19611,88
19612,87
19612,85
19612,85
19612,83
19612,87
19613,84
19613,84
19613,85
19613,86
19613,80
19614,1538
19614,1567
19614,1684
19614,1591
19614,1556
19615,1220
19615,2171
19615,1721
19615,1663
19615,1059
19616,1023
19616,1835
19616,850
19616,1128
19616,2085
19617,652
19617,1096
19617,1614
19617,1119
19617,1170
19618,857
19618,813
19618,1666
19618,713
19618,2127
19619,919
19619,808
19619,743
19619,716
19619,720
19620,792
19620,652
19620,1178
19620,743
19620,893
19621,1146
19621,871
19621,1391
19621,1260
19621,1556
19622,689
19622,516
19622,599
19622,1167
19622,773
19623,636
19623,1076
19623,666
19623,785
19623,1143
19624,1822
19624,1286
19624,1026
19624,1309
19624,736
19625,529
19625,692
19625,523
19625,842
19625,348
19626,788
19626,1223
19626,276
19626,633
19626,361
19627,934
19627,543
19627,1023
19627,911
19627,831
19628,1652
19628,1751
19628,1360
19628,1130
19628,1279
19629,964
19629,366
19629,672
19629,1694
19629,1357
19630,1445
19630,1522
19630,1405
19630,1107
19630,848
19631,1032
19631,776
19631,911
