polygonid,elevation
2946,225
2946,225
2947,223
2947,226
2947,224
2947,227
2947,221
2948,228
2948,227
2948,227
2948,226
2948,227
2949,231
2949,226
2949,225
2949,225
2949,230
2950,227
2950,231
2950,225
2950,227
2950,230
2951,226
2951,226
2951,229
2951,226
2951,228
2952,231
2952,227
2952,227
2952,233
2952,231
2953,221
2953,225
2953,223
2953,220
2953,226
2954,222
2954,223
2954,224
2954,223
2954,227
2955,224
2955,227
2955,224
2955,226
2955,224
2956,221
2956,223
2956,223
2956,222
2956,224
2957,219
2957,217
2957,218
2957,214
2957,217
2958,216
2958,218
2958,214
2958,220
2958,214
2959,217
2959,216
2959,218
2959,219
2959,219
2960,218
2960,217
2960,216
2960,218
2960,214
2961,219
2961,221
2961,221
2961,220
2961,220
2962,216
2962,216
2962,216
2962,217
2962,218
2963,218
2963,217
2963,217
2963,219
2963,220
2964,224
2964,223
2964,222
2964,220
2964,225
2965,214
2965,214
2965,215
2965,212
2965,214
2966,213
2966,214
2966,210
