polygonid,elevation
1685,523
1685,461
1685,670
1686,252
1686,545
1686,1022
1686,790
1686,699
1687,823
1687,910
1687,640
1687,1420
1687,904
1688,662
1688,666
1688,863
1688,791
1688,629
1689,98
1689,336
1689,137
1689,157
1689,19
1690,309
1690,259
1690,407
1690,251
1690,255
1691,14
1691,21
1691,60
1691,68
1691,80
1692,50
1692,72
1692,97
1692,124
1692,201
1693,213
1693,214
1693,254
1693,101
1693,101
1694,37
1694,331
1694,141
1694,123
1694,498
1695,27
1695,19
1695,21
1695,32
1695,26
1696,202
1696,117
1696,151
1696,31
1696,60
1697,152
1697,832
1697,277
1697,690
1697,333
1698,28
1698,4
1698,5
1698,6
1698,59
1699,166
1699,79
1699,113
1699,131
1699,95
1700,0
1700,18
1700,2
1700,23
1700,31
1701,31
1701,30
1701,34
1701,31
1701,31
1702,65
1702,124
1702,170
1702,124
1702,114
1703,20
1703,19
1703,4
1703,6
1703,8
1704,40
1704,26
1704,6
1704,42
1704,41
1705,78
1705,46
