polygonid,elevation
20052,158
20052,257
20052,182
20052,234
20052,209
20053,93
20053,103
20053,62
20053,86
20053,92
20054,105
20054,100
20054,121
20054,104
20054,100
20055,83
20055,100
20055,86
20055,94
20055,88
20056,42
20056,51
20056,48
20056,40
20056,51
20057,46
20057,51
20057,53
20057,43
20057,47
20058,226
20058,322
20058,75
20058,193
20058,275
20059,89
20059,69
20059,84
20059,80
20059,83
20060,56
20060,65
20060,57
20060,70
20060,60
20061,136
20061,43
20061,66
20061,117
20061,40
20062,48
20062,54
20062,47
20062,79
20062,79
20063,155
20063,217
20063,332
20063,117
20063,161
20064,125
20064,78
20064,43
20064,51
20064,148
20065,76
20065,179
20065,25
20065,60
20065,35
20066,34
20066,7
20066,15
20066,18
20066,14
20067,17
20067,15
20067,19
20067,16
20067,22
20068,20
20068,20
20068,13
20068,14
20068,10
20069,43
20069,38
20069,30
20069,35
20069,36
20070,21
20070,35
20070,6
20070,36
20070,15
20071,7
20071,17
20071,16
20071,4
20071,9
