polygonid,elevation
19551,47
19551,22
19552,21
19552,13
19552,19
19552,21
19552,13
19553,18
19553,13
19553,11
19553,11
19553,12
19554,14
19554,13
19554,10
19554,11
19554,12
19555,7
19555,10
19555,12
19555,6
19555,9
19556,7
19556,4
19556,6
19556,3
19556,7
19557,3
19557,4
19557,6
19557,4
19557,4
19558,9
19558,9
19558,13
19558,12
19558,9
19559,18
19559,14
19559,13
19559,13
19559,12
19560,19
19560,22
19560,13
19560,18
19560,14
19561,14
19561,9
19561,25
19561,13
19561,13
19562,4
19562,6
19562,3
19562,2
19562,7
19563,10
19563,11
19563,13
19563,4
19563,14
19564,1503
19564,1550
19564,1582
19564,1602
19564,1517
19565,77
19565,72
19565,77
19565,76
19565,79
19566,78
19566,74
19566,76
19566,70
19566,82
19567,86
19567,76
19567,78
19567,82
19567,82
19568,146
19568,83
19568,130
19568,81
19568,85
19569,493
19569,1151
19569,1747
19569,575
19569,1712
19570,791
19570,359
19570,466
19570,1570
19570,800
19571,215
19571,157
19571,194
