polygonid,elevation
10998,12
10998,10
10998,13
10998,15
10998,12
10999,11
10999,11
10999,12
10999,12
10999,14
11000,10
11000,13
11000,13
11000,10
11000,12
11001,10
11001,8
11001,10
11001,10
11001,10
11002,11
11002,10
11002,11
11002,10
11002,8
11003,12
11003,10
11003,11
11003,12
11003,10
11004,12
11004,14
11004,12
11004,14
11004,10
11005,11
11005,12
11005,13
11005,12
11005,15
11006,17
11006,13
11006,16
11006,16
11006,14
11007,15
11007,15
11007,12
11007,14
11007,14
11008,13
11008,16
11008,15
11008,15
11008,15
11009,13
11009,13
11009,15
11009,15
11009,11
11010,16
11010,15
11010,15
11010,19
11010,20
11011,12
11011,13
11011,12
11011,11
11011,12
11012,11
11012,11
11012,12
11012,12
11012,11
11013,12
11013,11
11013,10
11013,12
11013,16
11014,9
11014,8
11014,7
11014,10
11014,8
11015,9
11015,9
11015,8
11015,8
11015,9
11016,8
11016,6
11016,9
11016,7
11016,9
11017,11
11017,8
11017,7
11017,4
11017,13
