polygonid,elevation
13861,45
13862,43
13862,57
13862,46
13862,47
13862,34
13863,13
13863,40
13863,9
13863,4
13863,10
13864,21
13864,88
13864,66
13864,67
13864,88
13865,97
13865,78
13865,81
13865,96
13865,99
13866,43
13866,55
13866,58
13866,43
13866,48
13867,83
13867,92
13867,98
13867,80
13867,90
13868,100
13868,28
13868,16
13868,95
13868,85
13869,53
13869,25
13869,18
13869,60
13869,37
13870,85
13870,46
13870,27
13870,46
13870,57
13871,11
13871,16
13871,17
13871,19
13871,13
13872,9
13872,32
13872,42
13872,12
13872,11
13873,11
13873,5
13873,14
13873,14
13873,11
13874,23
13874,3
13874,13
13874,13
13874,41
13875,30
13875,10
13875,21
13875,34
13875,9
13876,50
13876,51
13876,63
13876,68
13876,67
13877,68
13877,68
13877,81
13877,59
13877,76
13878,72
13878,53
13878,62
13878,65
13878,31
13879,12
13879,11
13879,18
13879,10
13879,17
13880,11
13880,19
13880,16
13880,15
13880,13
13881,23
13881,18
13881,25
13881,24
