polygonid,elevation
16267,149
16268,81
16268,46
16268,63
16268,79
16268,68
16269,128
16269,55
16269,52
16269,120
16269,106
16270,37
16270,35
16270,40
16270,35
16270,36
16271,19
16271,18
16271,41
16271,22
16271,96
16272,39
16272,30
16272,32
16272,17
16272,38
16273,35
16273,31
16273,46
16273,68
16273,58
16274,28
16274,31
16274,28
16274,28
16274,30
16275,37
16275,33
16275,34
16275,34
16275,30
16276,27
16276,27
16276,29
16276,24
16276,26
16277,28
16277,33
16277,29
16277,28
16277,35
16278,37
16278,35
16278,27
16278,41
16278,45
16279,54
16279,17
16279,50
16279,20
16279,56
16280,22
16280,22
16280,19
16280,23
16280,19
16281,25
16281,24
16281,29
16281,18
16281,19
16282,10
16282,8
16282,6
16282,2
16282,6
16283,27
16283,23
16283,47
16283,44
16283,38
16284,21
16284,17
16284,15
16284,12
16284,14
16285,11
16285,10
16285,9
16285,11
16285,10
16286,12
16286,8
16286,10
16286,3
16286,12
16287,11
16287,17
16287,12
16287,11
