polygonid,elevation
921,453
922,111
922,14
922,17
922,28
922,20
923,131
923,9
923,6
923,7
923,6
924,13
924,37
924,38
924,34
924,54
925,639
925,56
925,1609
925,958
925,673
926,626
926,490
926,77
926,480
926,566
927,854
927,1032
927,349
927,519
927,149
928,1924
928,1901
928,1914
928,1920
928,1932
929,1909
929,1906
929,1904
929,1909
929,1907
930,1922
930,1915
930,1910
930,1917
930,1921
931,1918
931,1918
931,1916
931,1915
931,1930
932,1924
932,1935
932,1920
932,1935
932,1925
933,1977
933,2013
933,1938
933,1990
933,1996
934,2034
934,2359
934,2111
934,1946
934,2268
935,1917
935,1920
935,1918
935,1917
935,1918
936,1909
936,1918
936,1924
936,1922
936,1930
937,1919
937,1917
937,1910
937,1906
937,1903
938,1909
938,1911
938,1910
938,1916
938,1925
939,1914
939,1919
939,1915
939,1905
939,1920
940,1928
940,1923
940,1922
940,1914
940,1927
941,2299
941,2141
941,2450
941,2526
