polygonid,elevation
4207,51
4208,62
4208,55
4208,69
4208,68
4208,59
4209,75
4209,75
4209,80
4209,75
4209,79
4210,44
4210,42
4210,45
4210,44
4210,44
4211,45
4211,49
4211,46
4211,46
4211,43
4212,50
4212,46
4212,57
4212,48
4212,52
4213,65
4213,65
4213,64
4213,60
4213,63
4214,43
4214,44
4214,43
4214,43
4214,43
4215,43
4215,43
4215,48
4215,48
4215,46
4216,42
4216,45
4216,48
4216,44
4216,44
4217,47
4217,45
4217,47
4217,45
4217,44
4218,51
4218,52
4218,54
4218,52
4218,53
4219,54
4219,55
4219,52
4219,52
4219,49
4220,62
4220,63
4220,61
4220,57
4220,56
4221,69
4221,72
4221,69
4221,65
4221,74
4222,65
4222,70
4222,67
4222,71
4222,71
4223,76
4223,75
4223,60
4223,93
4223,84
4224,84
4224,79
4224,90
4224,55
4224,73
4225,74
4225,88
4225,89
4225,77
4225,77
4226,54
4226,49
4226,51
4226,55
4226,54
4227,55
4227,59
4227,54
4227,56
4227,56
