polygonid,elevation
9376,281
9376,229
9376,186
9377,812
9377,810
9377,759
9377,765
9377,819
9378,817
9378,842
9378,884
9378,802
9378,815
9379,839
9379,825
9379,840
9379,833
9379,836
9380,813
9380,768
9380,808
9380,805
9380,763
9381,737
9381,798
9381,762
9381,736
9381,736
9382,795
9382,772
9382,762
9382,741
9382,640
9383,760
9383,728
9383,768
9383,769
9383,765
9384,781
9384,796
9384,756
9384,791
9384,782
9385,752
9385,766
9385,752
9385,760
9385,753
9386,778
9386,748
9386,724
9386,690
9386,766
9387,745
9387,737
9387,731
9387,758
9387,761
9388,826
9388,788
9388,803
9388,832
9388,785
9389,771
9389,738
9389,746
9389,765
9389,779
9390,868
9390,840
9390,839
9390,805
9390,831
9391,736
9391,788
9391,734
9391,795
9391,826
9392,754
9392,766
9392,733
9392,749
9392,745
9393,759
9393,761
9393,786
9393,811
9393,744
9394,998
9394,858
9394,710
9394,826
9394,1042
9395,1244
9395,1247
9395,1488
9395,1329
9395,1077
9396,979
9396,929
