polygonid,elevation
7432,8
7432,10
7432,10
7433,8
7433,8
7433,9
7433,7
7433,9
7434,7
7434,7
7434,9
7434,5
7434,8
7435,16
7435,9
7435,18
7435,12
7435,10
7436,9
7436,7
7436,16
7436,10
7436,13
7437,9
7437,11
7437,8
7437,8
7437,10
7438,9
7438,8
7438,9
7438,10
7438,11
7439,8
7439,9
7439,9
7439,12
7439,11
7440,10
7440,10
7440,9
7440,11
7440,9
7441,7
7441,9
7441,10
7441,12
7441,9
7442,11
7442,8
7442,12
7442,8
7442,7
7443,6
7443,8
7443,7
7443,7
7443,7
7444,5
7444,7
7444,7
7444,9
7444,7
7445,6
7445,6
7445,6
7445,8
7445,7
7446,10
7446,30
7446,8
7446,34
7446,30
7447,10
7447,7
7447,21
7447,12
7447,27
7448,24
7448,18
7448,27
7448,28
7448,47
7449,7
7449,15
7449,9
7449,13
7449,14
7450,23
7450,22
7450,26
7450,20
7450,17
7451,14
7451,17
7451,12
7451,17
7451,17
7452,8
7452,7
7452,9
