polygonid,elevation
15165,62
15165,83
15166,83
15166,59
15166,71
15166,60
15166,70
15167,69
15167,61
15167,81
15167,81
15167,53
15168,93
15168,129
15168,62
15168,104
15168,123
15169,128
15169,105
15169,125
15169,103
15169,121
15170,88
15170,115
15170,96
15170,102
15170,101
15171,52
15171,54
15171,59
15171,52
15171,49
15172,46
15172,41
15172,91
15172,83
15172,54
15173,34
15173,23
15173,25
15173,30
15173,26
15174,11
15174,18
15174,13
15174,10
15174,10
15175,30
15175,55
15175,17
15175,27
15175,49
15176,5
15176,13
15176,10
15176,4
15176,0
15177,11
15177,11
15177,3
15177,35
15177,7
15178,52
15178,58
15178,49
15178,40
15178,81
15179,69
15179,29
15179,27
15179,34
15179,46
15180,51
15180,29
15180,32
15180,51
15180,43
15181,87
15181,83
15181,72
15181,71
15181,90
15182,73
15182,77
15182,66
15182,56
15182,77
15183,58
15183,61
15183,58
15183,68
15183,53
15184,70
15184,46
15184,52
15184,48
15184,56
15185,56
15185,52
15185,73
